Cep;XY;PRI;52500.5289;2.774511;55774.4;23.876;68.934;10.9;10.05;0.12
Cep;ZZ;PRI;52501.3133;2.1417975;56928.4;22.751;68.133;9.55;8.6;0.121
Cep;AI;ALL;52502.1880;4.225318;56877.5;21.773;56.917;9.86;9.18;0.1
Cep;CW;PRI;52501.5220;2.729162;56644.4;23.067;63.397;8.04;7.6;0.13
Cep;CW;SEC;52502.9010;2.729115;0;23.067;63.397;0;0;0.1
Cep;EI;ALL;52500.7760;8.439348;51783.4;21.475;76.404;8.06;7.54;0.06
Cep;EX;PRI;52510.6600;13.43449;52873.3;2.067;78.556;11.8;11.4;0.051
Cep;NN;ALL;52501.8660;2.0583066;56898.4;23.035;62.512;8.58;8.2;0.119
Cet;TU;PRI;52501.0200;4.391281;54033.6;2.989;3.276;11.8;10.8;0.14
Cet;TV;PRI;52500.3207;9.1032907;54835.3;3.243;2.754;9.1;8.7;0.03
Cet;TV;SEC;52504.8124;9.103291;0;3.243;2.754;0;0;0.1
Cet;XY;ALL;52501.7540;2.780711;55563.3;2.993;3.518;9.54;8.65;0.1
CrB;U;PRI;52502.5250;3.45222;55654.4;15.303;31.647;8.79;7.66;0.14
Cyg;Y;PRI;52501.7200;2.996226;56590.4;20.868;34.658;7.9;7.3;0.1
Cyg;Y;SEC;52503.2090;2.99645;0;20.868;34.658;0;0;0.1
Cyg;BO;ALL;52500.5230;1.756232;56932.3;21.821;41.138;12.5;11.8;0.18
Cyg;BR;ALL;52501.1393;1.3325638;56499.5;19.682;46.785;10.6;9.4;0.191
Cyg;CI;PRI;11902.0000;855.25;0;19.837;35.684;13.1;9.9;0.16
Cyg;EM;PRI;52500.1713;0.2909091;55836.4;19.644;30.508;14.4;11.9;0.1
Cyg;V367;ALL;52510.7700;18.59778;53645.3;20.8;39.288;7.6;6.67;0.1
Cyg;V463;ALL;52500.9710;2.1175687;56886.5;19.704;31.301;11.15;10.55;0.201
Cyg;V477;PRI;52502.2940;2.346979;56929.4;20.091;31.972;9.34;8.5;0.069
Cyg;V477;SEC;52502.9940;2.34698;0;20.091;31.972;0;0;0.1
Cyg;V541;PRI;52505.1410;15.337879;56929.5;19.708;31.328;10.9;10.2;0.02
Cyg;V541;SEC;52512.1598;15.3379079;0;19.708;31.328;0;0;0.1
Cyg;V548;ALL;52500.6270;1.8052361;56811.5;19.95;54.799;9.29;8.54;0.201
Cyg;V788;PRI;26620.5400;23.92435;0;20.459;31.857;10.9;10;0.08
Cyg;V891;PRI;52501.6142;1.9057864;56812.5;19.561;29.273;9.9;9.3;0.199
Cyg;V909;ALL;52501.9831;2.805375;56495.4;19.598;28.279;9.84;9.3;0.07
Cyg;V1061;PRI;52501.6053;2.3466939;56886.8;21.122;52.049;9.9;9.4;0.069
Cyg;V1918;ALL;52500.2640;0.413177;56450.4;19.436;52.447;11.12;10.59;0.1
Dra;TZ;ALL;52500.6480;0.8660283;56891.4;18.37;47.569;10.5;9.6;0.202
Dra;AI;PRI;52500.9410;1.1988169;56812.5;16.938;52.698;8.09;7.05;0.181
Dra;BF;PRI;52500.7263;11.211002;55034.4;18.85;69.883;10.8;10.1;0.03
Dra;BF;SEC;52506.1492;11.210989;0;18.85;69.883;0;0;0.1
Dra;BU;ALL;52503.3954;3.8283692;56783.5;14.978;56.752;11.4;10.4;0.035
Dra;EX;ALL;52500.2073;0.2099374;56541.5;18.071;67.903;17.2;13.5;0.1
Dra;GV;PRI;52501.7479;23.854267;56008.3;17.891;52.386;8.7;8.59;0.1
Equ;S;PRI;52503.0790;3.436091;56540.5;20.954;5.08;10.08;8;0.13
Gem;U;PRI;52500.0104;0.1769063;56639.4;7.918;22.001;14.9;8.2;0.1
Gem;RY;ALL;52502.1800;9.30043;55943.3;7.457;15.66;11.04;8.69;0.1
Gem;SV;PRI;18662.4880;4.0061216;0;6.011;24.474;12;10.55;0.15
Gem;WW;ALL;52500.6750;1.237807;56725.3;6.202;23.501;10.5;9.9;0.1
